x,z,taille
21.825,-2.025,0
21.375,-13.275,0
13.725,9.675,0
5.625,16.425,0
21.825,-1.575,0
-17.325,-6.075,0
-6.975,20.475,0
18.225,18.675,0
-16.875,-15.975,0
23.175,6.525,0
24.075,1.575,0
-2.475,-23.625,0
10.125,-9.225,0
4.725,-11.025,0
16.875,12.825,0
9.675,6.075,0
1.125,-3.825,0
0.675,-9.225,0
-6.975,-15.075,0
-6.975,15.075,0
4.275,-14.175,0
2.925,-13.725,0
2.475,-4.725,0
-8.325,-3.375,0
-22.725,20.475,0
-1.575,-15.075,0
-15.525,-21.375,0
6.075,2.925,0
21.375,11.025,0
-14.175,2.025,0
-22.275,-0.675,0
-21.825,11.025,0
3.375,-15.525,0
-3.825,23.625,0
5.625,-10.575,0
16.875,-4.725,0
23.175,-11.025,0
9.675,1.575,0
-22.725,-19.125,0
-6.525,-18.675,0
6.525,-4.275,0
9.225,-8.325,0
-2.475,-11.925,0
15.075,19.575,0
-7.875,5.625,0
-1.125,18.675,0
-12.825,7.425,0
19.575,20.025,0
18.225,17.325,0
2.475,10.125,0
9.675,22.725,0
16.875,-20.025,0
6.525,23.625,0
-0.675,-8.775,0
23.625,15.525,0
15.525,-15.075,0
-23.625,6.975,0
-12.375,-11.475,0
5.175,-4.725,0
-22.725,-6.975,0
12.375,-17.325,0
-2.925,-17.325,0
22.725,11.925,0
-15.525,14.625,0
20.925,6.525,0
19.575,21.375,0
24.075,-1.575,0
-23.625,16.875,0
-14.625,-19.575,0
11.475,22.725,0
15.975,-9.225,0
15.525,20.925,0
12.375,-3.375,0
-19.575,-14.625,0
13.725,5.175,0
6.075,11.475,0
6.975,23.175,0
15.525,1.125,0
1.575,16.425,0
23.175,-4.275,0
-10.125,-24.525,0
5.175,10.575,0
-21.375,-1.575,0
-23.625,-13.725,0
-2.025,-16.875,0
21.825,8.325,0
-15.525,-5.625,0
-21.375,-15.525,0
8.325,8.775,0
-20.025,6.525,0
0.225,12.375,0
13.725,-8.775,0
-3.825,-13.275,0
16.425,-10.575,0
-7.425,-11.925,0
6.975,-16.875,0
-5.175,-11.475,0
-21.825,20.475,0
8.325,-21.375,0
-9.225,-8.775,0
8.775,-19.125,0
14.625,0.225,0
-9.675,15.525,0
-13.275,2.475,0
-19.575,-18.225,0
-20.475,18.675,0
16.425,15.975,0
-13.275,20.925,0
20.025,8.325,0
15.525,-19.125,0
19.125,-5.625,0
22.725,23.175,0
-14.625,-2.025,0
6.525,11.475,0
20.475,16.425,0
2.475,8.775,0
-8.325,14.175,0
-15.075,7.875,0
-3.375,-11.025,0
-9.675,19.575,0
-11.025,-20.025,0
0.225,-5.625,0
17.325,22.725,0
-11.925,14.625,0
20.025,-14.625,0
-3.825,-19.125,0


# Ensemble de particules : N = 300 | d = 0.8 | E_0 = 0.1 | taille = 0.3
-21.825,-11.925,0.3
-14.625,22.275,0.3
-6.075,13.725,0.3
23.175,7.425,0.3
-7.425,2.475,0.3
17.775,6.975,0.3
24.525,-8.325,0.3
12.375,-20.025,0.3
-4.725,1.125,0.3
6.075,-12.825,0.3
10.125,-4.275,0.3
-8.325,-21.825,0.3
-4.275,-16.425,0.3
-20.925,-14.625,0.3
7.425,15.525,0.3
18.675,-12.375,0.3
2.475,15.075,0.3
6.975,-11.475,0.3
-19.125,22.275,0.3
-17.325,12.825,0.3
2.925,-14.625,0.3
0.675,19.125,0.3
-18.675,0.225,0.3
0.675,0.225,0.3
15.075,6.525,0.3
12.375,20.925,0.3
-0.675,-24.075,0.3
20.925,22.275,0.3
-15.075,9.225,0.3
-16.425,-24.525,0.3
-7.425,15.975,0.3
-5.175,-9.675,0.3
22.725,-3.825,0.3
9.675,11.025,0.3
0.225,-20.025,0.3
18.225,-21.375,0.3
-21.825,-6.525,0.3
6.525,19.125,0.3
18.675,-0.675,0.3
-15.075,-0.225,0.3
-16.425,-17.775,0.3
20.025,-21.375,0.3
-2.475,16.425,0.3
19.125,2.025,0.3
8.325,12.375,0.3
-24.075,-2.475,0.3
-6.975,-1.575,0.3
-10.575,-1.575,0.3
7.875,24.075,0.3
-16.425,20.475,0.3
14.625,-12.375,0.3
-7.425,4.725,0.3
15.975,-21.375,0.3
16.875,-14.175,0.3
6.975,-9.675,0.3
-18.225,24.525,0.3
-7.875,-15.525,0.3
-11.925,19.125,0.3
-24.075,-5.625,0.3
-14.625,-19.125,0.3
12.825,-15.975,0.3
21.375,-6.075,0.3
0.225,-20.925,0.3
5.175,18.225,0.3
-3.825,-21.825,0.3
18.225,7.425,0.3
7.875,15.075,0.3
-20.925,11.475,0.3
-15.075,18.225,0.3
-0.675,-23.175,0.3
-22.725,-14.175,0.3
-13.725,15.525,0.3
0.225,20.925,0.3
-22.275,16.425,0.3
18.225,-4.725,0.3
-6.975,18.675,0.3
18.675,-4.275,0.3
18.675,6.975,0.3
20.475,-15.075,0.3
-8.775,15.525,0.3
-1.575,-12.375,0.3
-9.675,-4.275,0.3
-15.975,-22.725,0.3
15.975,22.275,0.3
-4.725,-16.875,0.3
-10.575,18.675,0.3
-6.975,13.725,0.3
5.625,-16.425,0.3
15.525,-9.225,0.3
18.225,-3.375,0.3
-20.925,-5.175,0.3
-19.575,-16.425,0.3
-24.525,-20.025,0.3
15.525,-3.825,0.3
13.725,-23.175,0.3
-2.925,-23.625,0.3
21.375,-11.475,0.3
15.075,18.225,0.3
16.425,-4.725,0.3
-3.375,-20.475,0.3
-21.375,15.525,0.3
1.125,-20.025,0.3
-5.625,-6.525,0.3
-9.675,16.425,0.3
3.375,24.525,0.3
-22.275,-20.025,0.3
-20.025,19.575,0.3
14.175,-5.175,0.3
12.375,-16.425,0.3
15.525,-3.375,0.3
-18.225,-6.975,0.3
11.025,23.175,0.3
-5.625,0.225,0.3
-5.625,16.875,0.3
22.275,-5.175,0.3
11.925,-15.075,0.3
-8.775,-18.675,0.3
11.025,2.475,0.3
6.975,19.575,0.3
2.025,16.875,0.3
3.375,16.425,0.3
4.275,20.025,0.3
-0.225,-5.625,0.3
-18.675,6.075,0.3
5.175,-14.625,0.3
8.775,2.925,0.3
-23.175,-7.875,0.3
-2.925,-10.575,0.3
-1.125,21.825,0.3
-21.375,-12.825,0.3
-18.225,-10.125,0.3
-14.625,23.175,0.3
9.225,-15.075,0.3
-17.325,8.775,0.3
-14.625,11.925,0.3
-19.125,20.475,0.3
-2.475,-12.375,0.3
0.675,4.275,0.3
-22.275,18.225,0.3
-15.975,15.525,0.3
-13.725,-11.025,0.3
-24.075,-2.925,0.3
17.325,11.925,0.3
24.075,-7.875,0.3
2.025,11.025,0.3
17.325,-14.175,0.3
8.775,-11.475,0.3
-20.025,-6.525,0.3
-17.775,16.875,0.3
7.425,-19.575,0.3
-24.525,13.725,0.3
4.725,-20.925,0.3
-0.675,-0.225,0.3
9.225,-20.925,0.3
20.475,-20.475,0.3
-2.025,-22.275,0.3
21.375,0.675,0.3
11.025,23.625,0.3
5.625,-6.075,0.3
-17.325,-21.825,0.3
13.725,8.775,0.3
-18.225,-13.275,0.3
-20.025,-20.475,0.3
21.375,1.125,0.3
-20.025,-5.625,0.3
-21.825,11.475,0.3
21.825,9.225,0.3
7.425,0.225,0.3
-24.525,1.575,0.3
1.125,-10.575,0.3
2.925,-4.275,0.3
6.075,-8.775,0.3
21.375,-0.675,0.3
13.725,20.475,0.3
-4.275,-15.525,0.3
13.725,24.525,0.3
10.575,20.025,0.3
-15.075,-21.375,0.3
19.125,5.175,0.3
22.725,5.625,0.3
2.925,9.675,0.3
23.175,-4.725,0.3
16.875,-23.625,0.3
14.625,15.075,0.3
23.625,-8.775,0.3
-6.975,1.575,0.3
1.125,2.475,0.3
-2.475,23.625,0.3
19.575,-3.375,0.3
-6.975,-4.725,0.3
-20.475,11.025,0.3
-14.625,16.875,0.3
1.125,23.625,0.3
3.825,12.825,0.3
-10.125,-10.575,0.3
-22.725,7.425,0.3
21.375,16.425,0.3
-3.825,-22.275,0.3
14.175,22.275,0.3
-5.625,-2.925,0.3
14.625,12.825,0.3
-11.025,15.975,0.3
-11.475,16.425,0.3
-22.275,-2.475,0.3
-2.925,-12.375,0.3
-11.925,4.725,0.3
-19.125,-6.525,0.3
6.075,6.975,0.3
-19.125,-14.625,0.3
5.625,-3.375,0.3
24.075,-8.325,0.3
2.925,-3.825,0.3
4.725,-17.775,0.3
-23.625,-15.975,0.3
-5.175,20.925,0.3
12.825,2.475,0.3
-11.475,-11.025,0.3
12.825,21.375,0.3
-9.225,6.975,0.3
-8.775,2.475,0.3
6.975,-17.775,0.3
-15.525,-9.675,0.3
14.625,13.275,0.3
-8.325,9.225,0.3
-2.925,1.125,0.3
-1.575,15.975,0.3
-4.275,14.175,0.3
-18.225,0.225,0.3
-12.825,23.175,0.3
2.025,-13.275,0.3
-14.625,-20.925,0.3
7.425,-22.725,0.3
0.675,13.725,0.3
14.175,-8.775,0.3
11.925,-11.025,0.3
-19.575,5.625,0.3
11.025,22.275,0.3
-9.225,-21.375,0.3
-20.025,-10.125,0.3
20.025,20.025,0.3
8.325,-17.775,0.3
-15.525,3.825,0.3
18.675,-20.925,0.3
-18.675,-8.775,0.3
7.875,-22.275,0.3
-5.175,6.525,0.3
11.025,-10.575,0.3
-9.675,21.375,0.3
-15.075,-5.175,0.3
2.025,9.225,0.3
-17.775,16.425,0.3
-11.025,-2.025,0.3
3.825,20.925,0.3
-14.175,-0.675,0.3
7.875,20.025,0.3
-21.825,12.825,0.3
10.575,-23.175,0.3
17.325,7.425,0.3
12.375,20.475,0.3
-8.775,11.925,0.3
-5.625,1.575,0.3
-11.025,-20.475,0.3
12.825,-21.375,0.3
-12.825,17.325,0.3
20.925,15.075,0.3
17.325,22.275,0.3
-0.225,15.975,0.3
6.075,-3.825,0.3
-5.625,0.675,0.3
22.275,21.825,0.3
0.675,-14.625,0.3
-8.325,-9.225,0.3
23.175,12.375,0.3
6.975,9.675,0.3
-10.125,20.925,0.3
-24.075,-9.675,0.3
-12.825,20.925,0.3
-7.425,-15.075,0.3
14.175,-16.875,0.3
8.325,-6.075,0.3
-10.125,10.125,0.3
6.975,-1.125,0.3
-13.275,-6.075,0.3
11.475,2.925,0.3
2.025,-14.625,0.3
7.425,-5.625,0.3
9.225,9.225,0.3
-14.625,20.925,0.3
5.175,19.575,0.3
15.525,21.825,0.3
-0.675,5.175,0.3
2.475,6.075,0.3
-9.225,-21.825,0.3
-21.375,24.075,0.3
2.025,1.575,0.3
1.125,-15.975,0.3
-6.975,22.725,0.3
-4.275,-24.525,0.3
-9.675,-2.475,0.3
8.325,15.525,0.3


# Ensemble de particules : N = 5000 | d = 0.2 | E_0 = 0.5 | taille = 0
-5.2875,-5.7375,0
12.2625,21.9375,0
22.1625,-17.2125,0
-7.9875,-3.9375,0
-23.5125,2.5875,0
11.5875,17.8875,0
23.9625,11.1375,0
-3.7125,-7.7625,0
-10.6875,-24.4125,0
-5.0625,13.6125,0
24.1875,8.2125,0
-18.3375,-1.2375,0
3.7125,19.9125,0
12.2625,15.1875,0
-5.9625,-16.0875,0
9.5625,-13.1625,0
-11.8125,24.1875,0
23.2875,3.4875,0
-2.5875,-1.9125,0
1.4625,19.2375,0
7.5375,7.9875,0
-4.3875,6.1875,0
-2.8125,-9.3375,0
-2.3625,6.1875,0
12.2625,-19.0125,0
-10.9125,-17.2125,0
8.2125,-11.1375,0
-18.7875,-17.8875,0
5.5125,5.9625,0
-23.5125,1.9125,0
-19.6875,4.8375,0
-17.8875,-21.9375,0
-20.8125,15.6375,0
1.6875,-5.5125,0
-10.0125,11.5875,0
2.8125,19.9125,0
-21.2625,23.5125,0
22.6125,14.0625,0
22.3875,-11.1375,0
16.0875,10.0125,0
-16.9875,2.3625,0
-6.4125,-16.0875,0
-21.4875,4.8375,0
23.2875,-16.3125,0
10.2375,11.8125,0
24.1875,1.9125,0
18.1125,8.4375,0
3.7125,8.4375,0
-14.9625,3.9375,0
5.2875,-11.8125,0
4.8375,1.2375,0
23.0625,-1.6875,0
-8.8875,14.9625,0
0.3375,-23.5125,0
10.9125,22.6125,0
-23.7375,3.4875,0
-4.8375,-9.5625,0
3.9375,-9.1125,0
-22.1625,-7.3125,0
7.5375,12.9375,0
3.0375,1.9125,0
-22.8375,22.8375,0
8.6625,12.9375,0
12.2625,19.4625,0
7.0875,-13.1625,0
-4.6125,24.6375,0
-21.7125,17.2125,0
17.6625,19.9125,0
-19.6875,-11.5875,0
-8.6625,16.0875,0
19.9125,7.5375,0
-12.4875,15.4125,0
13.6125,-2.3625,0
-0.7875,-19.0125,0
3.4875,-11.8125,0
13.8375,2.1375,0
-5.0625,-12.4875,0
-7.9875,-24.4125,0
-5.0625,10.0125,0
-7.7625,20.1375,0
13.6125,22.1625,0
-19.4625,-19.0125,0
16.9875,-1.6875,0
-17.4375,18.1125,0
11.5875,-5.5125,0
15.6375,15.8625,0
18.5625,-10.9125,0
-15.1875,-15.1875,0
23.9625,7.0875,0
3.7125,-24.1875,0
-18.1125,-9.7875,0
-14.5125,8.2125,0
5.0625,16.9875,0
-16.9875,20.3625,0
21.7125,9.5625,0
10.0125,16.5375,0
-0.7875,-1.6875,0
-15.6375,-19.6875,0
16.0875,-10.9125,0
2.8125,18.5625,0
-7.3125,0.7875,0
3.9375,-13.8375,0
-7.9875,-16.5375,0
4.6125,-4.3875,0
21.0375,9.3375,0
23.7375,-5.0625,0
-11.1375,-4.1625,0
3.4875,2.3625,0
7.7625,-11.5875,0
-14.7375,-15.6375,0
-12.2625,15.4125,0
21.0375,-22.1625,0
13.3875,-1.9125,0
2.3625,6.4125,0
23.2875,-1.0125,0
-2.5875,17.2125,0
-9.7875,10.9125,0
2.3625,-19.2375,0
4.3875,-20.5875,0
-12.0375,7.9875,0
-19.2375,6.6375,0
-1.0125,-15.6375,0
22.6125,-8.2125,0
2.5875,-11.5875,0
-12.9375,-16.7625,0
-10.2375,-16.5375,0
-15.4125,22.8375,0
4.8375,23.9625,0
18.7875,22.6125,0
-0.7875,-21.2625,0
-5.5125,19.6875,0
12.4875,-3.7125,0
23.9625,16.0875,0
23.2875,1.6875,0
-1.0125,-2.1375,0
8.8875,4.1625,0
-11.5875,13.6125,0
-3.2625,-16.5375,0
-13.8375,22.8375,0
-8.4375,13.3875,0
-9.7875,18.7875,0
-19.9125,-14.2875,0
6.6375,-3.7125,0
11.5875,14.5125,0
-11.8125,17.8875,0
7.3125,10.0125,0
-21.2625,3.7125,0
5.2875,-10.4625,0
24.4125,12.0375,0
-22.6125,-23.0625,0
15.6375,14.0625,0
-24.1875,-5.9625,0
5.0625,13.8375,0
18.1125,14.2875,0
17.8875,8.4375,0
4.3875,3.9375,0
21.4875,-10.2375,0
-5.2875,16.7625,0
23.2875,13.3875,0
-1.9125,16.9875,0
-0.7875,9.3375,0
-18.5625,-9.1125,0
-7.7625,16.3125,0
-24.6375,20.1375,0
8.4375,1.4625,0
-5.2875,-15.6375,0
-22.8375,10.2375,0
1.2375,-11.1375,0
-10.0125,-23.0625,0
23.7375,5.2875,0
-24.4125,-6.6375,0
-18.1125,4.6125,0
14.0625,15.8625,0
-15.8625,1.9125,0
-5.7375,-14.5125,0
3.2625,8.8875,0
4.8375,-12.0375,0
22.1625,-7.0875,0
21.2625,20.1375,0
18.1125,-18.5625,0
-8.6625,10.9125,0
-21.4875,17.8875,0
-19.6875,-7.9875,0
17.8875,5.5125,0
23.9625,-10.2375,0
21.7125,-14.7375,0
-15.1875,23.9625,0
-4.1625,-7.9875,0
-7.5375,13.1625,0
16.5375,-11.8125,0
-24.4125,14.0625,0
-2.5875,24.1875,0
15.4125,4.6125,0
-0.5625,12.4875,0
-10.6875,-23.0625,0
10.9125,-9.7875,0
-4.8375,10.4625,0
9.7875,-18.7875,0
20.5875,-11.5875,0
11.1375,-7.9875,0
-8.8875,1.4625,0
18.1125,-17.2125,0
-16.0875,22.1625,0
16.9875,-0.3375,0
2.1375,-13.8375,0
13.6125,20.1375,0
5.0625,22.1625,0
-9.7875,-21.9375,0
-18.3375,-5.7375,0
7.3125,6.4125,0
-21.2625,1.4625,0
-10.0125,-16.9875,0
-15.8625,11.8125,0
18.5625,-3.4875,0
12.2625,14.7375,0
-24.4125,-13.8375,0
-2.3625,21.2625,0
-22.1625,-23.9625,0
23.0625,-14.9625,0
-1.2375,10.4625,0
-1.0125,-9.7875,0
-4.1625,17.8875,0
22.8375,14.9625,0
-2.5875,-2.1375,0
11.5875,11.1375,0
-3.2625,-2.8125,0
-11.8125,19.6875,0
-23.7375,-14.9625,0
-3.2625,-0.1125,0
16.9875,3.4875,0
-16.7625,-24.1875,0
10.0125,20.8125,0
-6.6375,-21.2625,0
23.0625,18.1125,0
2.1375,-3.0375,0
18.7875,-18.3375,0
-5.2875,14.5125,0
-0.5625,15.8625,0
-3.0375,-0.3375,0
-24.4125,-18.1125,0
5.0625,12.7125,0
-15.4125,0.3375,0
-18.5625,13.8375,0
-19.2375,-19.0125,0
7.3125,16.7625,0
16.0875,2.1375,0
2.1375,16.3125,0
-15.4125,-4.6125,0
-14.7375,-12.7125,0
20.5875,14.2875,0
19.6875,10.2375,0
11.8125,-20.1375,0
-14.2875,-21.2625,0
-11.3625,-23.9625,0
1.6875,-16.9875,0
-19.6875,-21.7125,0
6.6375,-13.6125,0
-0.7875,-3.4875,0
-3.4875,-21.4875,0
24.6375,-1.2375,0
16.9875,4.8375,0
-18.7875,7.9875,0
23.7375,-20.5875,0
-12.4875,-2.1375,0
2.5875,4.3875,0
-16.5375,-4.6125,0
18.3375,20.5875,0
18.1125,8.2125,0
13.8375,-18.1125,0
-21.7125,19.0125,0
-12.2625,-18.3375,0
18.1125,10.0125,0
-8.8875,-8.6625,0
-7.7625,14.5125,0
15.1875,12.2625,0
19.6875,-2.3625,0
4.3875,6.4125,0
3.9375,-5.7375,0
9.7875,23.2875,0
14.0625,-21.0375,0
-13.1625,12.4875,0
11.5875,16.7625,0
-2.5875,17.4375,0
12.4875,-22.3875,0
14.9625,-6.1875,0
16.9875,-22.6125,0
-20.8125,13.1625,0
19.4625,1.6875,0
-14.7375,7.5375,0
-16.3125,11.1375,0
14.9625,24.1875,0
-4.3875,20.8125,0
-1.0125,-11.5875,0
9.1125,-24.6375,0
13.3875,-7.5375,0
-10.2375,-3.2625,0
-0.7875,-7.3125,0
14.7375,1.9125,0
15.4125,7.0875,0
3.7125,3.4875,0
14.7375,-6.4125,0
-19.0125,-23.9625,0
21.9375,-10.9125,0
22.1625,-0.1125,0
-11.3625,-1.2375,0
-21.9375,22.8375,0
-24.1875,-21.2625,0
0.3375,-22.1625,0
12.7125,-4.1625,0
-9.7875,3.4875,0
11.5875,12.9375,0
-12.0375,-8.4375,0
-6.6375,-15.8625,0
5.2875,-9.3375,0
1.6875,-9.1125,0
6.1875,-11.5875,0
-7.9875,2.3625,0
-8.2125,15.8625,0
3.2625,-0.1125,0
12.2625,21.2625,0
-16.3125,-14.0625,0
6.6375,1.0125,0
-9.1125,10.6875,0
-2.5875,-2.5875,0
11.1375,-17.4375,0
18.7875,-7.9875,0
-7.3125,-24.1875,0
-24.1875,-10.6875,0
19.4625,-10.9125,0
9.1125,14.5125,0
15.1875,5.0625,0
-24.4125,3.2625,0
19.9125,3.7125,0
20.3625,15.6375,0
15.1875,-3.2625,0
8.4375,19.2375,0
-5.0625,-23.9625,0
-17.8875,23.2875,0
-1.9125,21.7125,0
-7.9875,-6.8625,0
-12.9375,1.4625,0
-8.4375,-24.6375,0
7.9875,23.0625,0
0.3375,-24.1875,0
8.2125,-21.7125,0
-11.8125,11.3625,0
-8.8875,-12.4875,0
-5.9625,4.6125,0
-4.6125,-12.0375,0
12.7125,-7.3125,0
12.7125,21.0375,0
19.4625,10.4625,0
1.0125,-21.7125,0
8.8875,11.8125,0
-5.5125,-18.3375,0
3.7125,19.4625,0
1.0125,10.0125,0
2.3625,-20.5875,0
13.1625,-14.2875,0
16.7625,16.0875,0
-10.2375,10.4625,0
-16.5375,19.6875,0
-11.5875,10.4625,0
16.0875,-3.7125,0
-2.3625,3.2625,0
-16.5375,-1.6875,0
-12.0375,9.7875,0
7.0875,-1.6875,0
17.6625,9.7875,0
-17.4375,17.2125,0
-16.0875,23.7375,0
-20.1375,-21.9375,0
-22.6125,-4.1625,0
0.1125,17.8875,0
22.6125,21.7125,0
-4.6125,-7.5375,0
1.9125,-5.7375,0
-1.4625,-10.4625,0
11.5875,11.3625,0
6.6375,-20.3625,0
0.3375,-22.3875,0
-0.1125,2.3625,0
-4.6125,-19.4625,0
3.0375,12.2625,0
-16.0875,-7.7625,0
-0.5625,-15.8625,0
11.5875,-15.8625,0
-15.1875,3.9375,0
17.4375,-21.7125,0
5.0625,-20.8125,0
18.5625,4.6125,0
17.8875,17.4375,0
-13.3875,-1.0125,0
17.2125,10.4625,0
-17.4375,-16.5375,0
-5.5125,-21.0375,0
-2.8125,-16.0875,0
24.1875,7.7625,0
3.9375,-19.9125,0
-13.8375,0.5625,0
-0.1125,-22.1625,0
-20.5875,-17.6625,0
10.2375,-14.9625,0
13.3875,-7.0875,0
1.6875,19.4625,0
-23.7375,-21.4875,0
23.7375,-5.2875,0
10.4625,-21.9375,0
-19.2375,24.4125,0
7.3125,-22.3875,0
6.8625,20.8125,0
-23.2875,-3.0375,0
-0.7875,7.5375,0
24.4125,-3.2625,0
12.9375,-19.9125,0
20.5875,-9.3375,0
-19.9125,23.0625,0
14.2875,-10.2375,0
3.0375,19.9125,0
-23.5125,14.7375,0
-18.1125,7.9875,0
-9.1125,-14.7375,0
14.5125,16.5375,0
18.7875,5.0625,0
17.2125,-3.0375,0
14.9625,8.2125,0
-4.1625,-19.4625,0
-2.8125,-21.2625,0
-15.8625,7.0875,0
-13.6125,-22.8375,0
10.2375,-3.9375,0
5.5125,11.8125,0
1.2375,-7.3125,0
-23.7375,5.9625,0
24.1875,19.6875,0
21.7125,17.2125,0
1.4625,23.2875,0
1.6875,-20.1375,0
1.9125,-20.1375,0
-3.0375,20.8125,0
-1.2375,13.8375,0
-5.7375,-11.3625,0
-22.3875,-21.7125,0
-18.5625,-3.2625,0
-2.3625,18.1125,0
-10.2375,16.3125,0
2.8125,-17.4375,0
21.2625,15.8625,0
-17.8875,11.1375,0
-10.0125,22.8375,0
-8.2125,-23.0625,0
-14.2875,-1.9125,0
14.7375,-1.2375,0
-1.4625,20.3625,0
-12.7125,-8.2125,0
23.5125,-23.5125,0
-4.3875,-8.8875,0
-17.4375,-23.7375,0
20.3625,-14.5125,0
23.9625,-16.0875,0
-6.4125,0.1125,0
17.4375,-15.6375,0
-22.3875,5.0625,0
-15.1875,-20.1375,0
2.8125,12.4875,0
12.4875,-10.4625,0
-18.3375,-21.2625,0
5.9625,-1.2375,0
-1.2375,-0.3375,0
-9.5625,-0.3375,0
-10.0125,-2.3625,0
22.8375,-22.6125,0
1.6875,15.6375,0
-7.7625,-6.4125,0
-14.5125,2.5875,0
-3.4875,5.5125,0
-9.1125,19.6875,0
-22.3875,-18.3375,0
8.8875,-12.4875,0
17.2125,-16.9875,0
-7.3125,-8.2125,0
10.2375,-12.2625,0
3.2625,6.4125,0
21.9375,7.7625,0
-15.8625,-8.4375,0
2.1375,-19.9125,0
-1.9125,2.3625,0
-15.6375,-11.3625,0
-15.6375,-15.6375,0
23.0625,-12.7125,0
13.8375,-7.7625,0
16.0875,16.0875,0
-12.2625,0.3375,0
-23.2875,-3.7125,0
21.0375,20.5875,0
-5.2875,1.9125,0
-8.8875,-16.5375,0
-12.2625,-1.0125,0
-14.9625,-6.8625,0
21.7125,11.8125,0
-18.1125,-16.3125,0
-14.2875,5.9625,0
-20.8125,21.2625,0
-10.4625,5.9625,0
1.0125,-13.1625,0
-3.0375,-1.2375,0
-16.7625,-15.1875,0
-8.6625,5.9625,0
-2.1375,20.5875,0
6.4125,12.2625,0
19.2375,-0.5625,0
13.8375,23.5125,0
-14.9625,-23.7375,0
22.6125,10.0125,0
-20.8125,-22.6125,0
-7.3125,-2.3625,0
-15.8625,1.2375,0
21.4875,-2.8125,0
-4.8375,-5.5125,0
-23.7375,-11.1375,0
6.4125,-8.8875,0
24.1875,-23.5125,0
-2.1375,-15.6375,0
-5.9625,14.9625,0
-9.5625,-1.4625,0
-23.9625,-8.2125,0
-9.7875,-24.6375,0
9.3375,1.2375,0
-5.0625,19.2375,0
20.5875,1.6875,0
-15.8625,-5.2875,0
0.5625,-10.9125,0
10.0125,-2.5875,0
10.2375,1.9125,0
7.3125,-18.7875,0
15.8625,-22.3875,0
-24.4125,-12.7125,0
1.2375,-5.2875,0
-9.3375,16.3125,0
-16.0875,12.4875,0
19.4625,-19.6875,0
16.0875,-18.1125,0
15.1875,-9.5625,0
-6.6375,-4.8375,0
-7.3125,-19.2375,0
0.7875,6.1875,0
-14.9625,-14.2875,0
21.4875,20.5875,0
16.7625,15.8625,0
7.5375,23.0625,0
21.4875,10.0125,0
-2.5875,21.0375,0
11.5875,-1.0125,0
23.0625,17.6625,0
7.0875,-12.4875,0
13.8375,-1.6875,0
-1.9125,-15.1875,0
20.3625,6.1875,0
-4.1625,5.9625,0
7.3125,-7.5375,0
11.1375,21.0375,0
18.5625,-15.4125,0
18.7875,-8.2125,0
-14.0625,-21.4875,0
6.6375,-16.9875,0
7.9875,11.1375,0
15.6375,10.6875,0
-18.3375,13.8375,0
-23.0625,-17.6625,0
-11.3625,-11.5875,0
-20.1375,7.9875,0
-15.6375,-8.6625,0
-5.5125,14.7375,0
-17.4375,-1.4625,0
-22.3875,23.0625,0
19.9125,6.1875,0
-5.0625,15.4125,0
13.3875,6.6375,0
-4.6125,-16.0875,0
-0.1125,18.5625,0
-12.0375,19.9125,0
-13.3875,3.9375,0
-7.7625,-12.4875,0
-12.4875,-22.3875,0
-15.4125,-14.7375,0
9.5625,-2.8125,0
0.1125,-11.8125,0
-8.4375,19.4625,0
21.9375,-15.4125,0
-17.2125,-4.1625,0
-11.5875,-19.6875,0
23.2875,11.5875,0
-1.2375,14.5125,0
22.3875,-17.6625,0
6.8625,7.5375,0
-23.2875,-5.2875,0
-7.5375,1.9125,0
-1.2375,-11.8125,0
14.9625,-10.2375,0
-1.9125,13.3875,0
10.0125,5.5125,0
-10.0125,15.1875,0
10.9125,-5.9625,0
-20.3625,21.4875,0
-2.8125,3.0375,0
-20.3625,9.3375,0
9.3375,-5.0625,0
10.6875,-19.6875,0
-7.9875,13.1625,0
-15.1875,8.2125,0
-1.2375,23.2875,0
20.5875,22.3875,0
-2.8125,17.8875,0
7.9875,1.2375,0
19.9125,15.8625,0
-22.8375,-22.3875,0
-24.1875,-12.9375,0
17.6625,-2.1375,0
-0.7875,-18.5625,0
-1.4625,7.9875,0
2.3625,-21.2625,0
14.9625,-5.0625,0
0.7875,1.9125,0
-18.5625,8.6625,0
6.1875,15.8625,0
22.3875,-7.3125,0
-1.9125,-5.2875,0
21.4875,-14.2875,0
20.3625,-13.8375,0
10.6875,-0.7875,0
-8.2125,4.3875,0
9.3375,5.2875,0
19.6875,-14.5125,0
7.3125,17.4375,0
12.0375,-10.6875,0
-19.9125,19.0125,0
1.4625,-3.0375,0
-7.0875,-11.5875,0
16.5375,9.1125,0
13.1625,0.7875,0
22.3875,-23.5125,0
-18.5625,19.4625,0
-0.7875,1.0125,0
-13.3875,20.3625,0
-2.3625,-1.4625,0
11.5875,7.9875,0
15.6375,0.1125,0
4.8375,-7.0875,0
-10.2375,16.5375,0
-5.0625,-10.2375,0
-20.3625,3.2625,0
23.0625,15.8625,0
10.6875,7.0875,0
-11.5875,23.0625,0
-20.5875,-23.2875,0
1.2375,-7.5375,0
-7.5375,-11.5875,0
-21.9375,-15.1875,0
-9.5625,-16.0875,0
20.1375,-0.3375,0
4.6125,11.8125,0
20.8125,-17.6625,0
