vx,vz
1.01627e-11,8.75374e-12
6.50021e-12,6.93239e-13
-1.22318e-11,7.18639e-12
-1.37178e-11,-3.41382e-12
-7.38868e-13,1.0261e-11
-7.93727e-13,-1.38787e-11
1.36552e-11,-3.31913e-12
-9.58734e-13,6.17253e-12
-7.51772e-12,8.93961e-12
-3.001e-12,1.70327e-12
-3.21275e-12,-2.12723e-11
1.477e-11,1.38917e-11
-5.75242e-13,-3.33781e-12
-1.51259e-11,-3.94544e-12
-6.68692e-12,-9.75666e-12
-9.37288e-12,-1.46241e-11
-1.83658e-11,7.63221e-12
9.18399e-12,-5.53552e-12
2.37404e-13,2.97961e-11
-4.18253e-12,5.1645e-12
6.60841e-12,-1.39121e-11
-1.28468e-11,4.23087e-12
2.87456e-12,-1.8048e-11
-5.78763e-12,-9.77777e-12
9.08589e-12,-1.06819e-11
-7.98069e-12,9.6312e-13
-6.98982e-12,-1.15209e-11
5.94704e-12,4.65646e-12
1.80299e-11,4.44804e-12
-4.7278e-12,1.97725e-11
-8.01506e-12,-1.1608e-11
2.44701e-13,1.55883e-12
3.91757e-12,-1.83535e-11
1.30447e-11,1.73312e-12
9.13968e-12,4.92665e-12
-1.40434e-11,1.01908e-12
-4.20109e-12,1.13681e-12
1.06693e-11,-1.00681e-12
2.24955e-11,1.5637e-11
3.95884e-12,1.60167e-11
8.06853e-12,1.3486e-11
1.35808e-11,-4.43174e-12
2.5038e-11,1.72412e-11
-1.73652e-12,-2.90376e-12
2.15325e-11,-3.84985e-12
9.42913e-12,-4.00804e-12
2.99305e-12,9.97863e-12
-1.64836e-11,-1.31164e-11
-2.11298e-11,3.0346e-12
5.92131e-12,1.89969e-11
-2.06541e-11,-1.26389e-11
-1.83696e-12,5.35135e-12
-9.10896e-12,-1.01202e-11
-9.31613e-12,-5.19187e-12
9.41179e-12,-2.65928e-12
-2.15077e-11,1.57621e-11
-2.90291e-12,-6.77997e-12
-8.60942e-12,-5.58333e-12
3.18797e-12,-1.21487e-11
4.40383e-12,3.13014e-12
9.16393e-12,-1.29428e-11
3.79704e-12,-1.63446e-11
7.1788e-12,-3.22638e-12
5.6143e-12,1.11641e-12
-2.51092e-11,1.99733e-11
8.2214e-12,5.93671e-12
8.61238e-12,8.98536e-12
-8.12474e-12,-9.60446e-12
7.63925e-12,1.74206e-11
3.03061e-12,-1.1088e-11
-2.52622e-11,-3.97378e-13
-1.3751e-11,-1.94412e-12
-1.31299e-11,6.54615e-12
2.71663e-12,-1.11179e-11
-3.98727e-12,-6.54313e-13
1.51882e-11,-2.92747e-12
1.46733e-11,-2.19542e-12
-7.12455e-12,-4.06204e-12
-3.76663e-12,-7.82578e-12
1.09867e-11,-1.66677e-11
-6.64125e-12,9.93569e-13
5.55981e-12,-1.22872e-11
7.92279e-12,-2.19071e-11
1.8174e-11,-4.78498e-12
-7.63531e-12,-9.89159e-12
-4.24489e-12,1.51541e-12
1.38107e-13,6.58628e-12
-1.20517e-13,2.5792e-11
-9.00543e-14,-1.46511e-11
-2.75529e-11,6.20312e-12
-1.33466e-11,-8.38856e-12
-1.53549e-11,2.53352e-11
1.89938e-11,2.11215e-12
-9.08114e-12,1.63841e-11
4.03443e-12,-5.59813e-12
-5.56883e-12,-1.22808e-11
4.2785e-12,-7.69549e-12
-6.64948e-12,8.28591e-12
9.10069e-12,-1.02802e-11
8.15136e-12,9.28712e-12
1.68962e-11,1.54657e-11
6.59498e-12,-7.89303e-12
-2.19032e-12,1.21791e-11
1.64879e-11,8.60213e-12
4.65219e-12,3.77109e-12
1.05566e-11,-7.0761e-12
-3.08254e-13,-2.85366e-12
1.14701e-11,-8.01803e-12
9.82891e-12,-4.26109e-13
1.68556e-11,-8.45843e-12
-8.60769e-14,8.95281e-13
8.42471e-12,-1.32215e-12
-2.92276e-12,1.59385e-13
1.18482e-12,-1.62585e-12
3.02869e-12,-5.0936e-12
-3.47696e-11,1.13621e-11
1.38996e-11,-1.73834e-11
7.85323e-12,1.67123e-11
2.14855e-11,6.13748e-12
3.59438e-12,3.41626e-13
3.00502e-12,1.47351e-11
-2.94676e-12,4.77439e-12
-6.09138e-12,-1.76775e-11
-3.98812e-12,-2.08769e-11
-1.68486e-11,-4.97708e-12
9.13855e-12,-4.53349e-12
1.55876e-11,-2.84104e-11
1.85066e-12,-5.57213e-12
-1.13994e-11,1.03378e-11
2.19262e-11,-9.18047e-13
-1.2171e-11,1.5254e-11
-1.25929e-11,-4.08462e-12
3.08339e-11,2.13195e-12
2.96108e-12,-1.13081e-11
-1.68348e-12,1.30515e-11
1.86359e-12,1.78849e-12
1.45917e-11,-9.75703e-12
9.59131e-12,5.98555e-12
-1.64698e-11,-2.18429e-12
-1.36037e-11,2.19744e-12
2.11283e-11,-8.71643e-12
-9.1717e-12,2.49862e-11
-5.73516e-12,2.60562e-11
1.61148e-12,3.94273e-13
-7.52452e-13,-2.77696e-14
-6.67495e-12,-9.99674e-12
-9.34296e-12,5.05514e-12
2.23783e-11,2.28518e-12
-2.24049e-12,-6.64362e-12
7.36435e-12,-6.85764e-12
-3.32518e-12,1.769e-11
1.60349e-11,-1.54041e-11
-1.28136e-11,-2.06881e-11
-1.50025e-12,-1.55075e-11
-4.35327e-12,6.63541e-12
-1.38644e-11,1.641e-11
-4.56528e-14,-7.14369e-12
-6.88165e-12,1.68014e-11
-5.81259e-12,5.03596e-12
-1.73002e-12,1.07556e-11
-9.13609e-12,-1.80307e-11
-9.21174e-13,-2.75589e-11
-3.97862e-12,6.31046e-12
-2.19315e-11,-6.34745e-12
4.34649e-12,-7.01166e-12
1.20081e-11,1.19876e-11
-3.37828e-12,-8.61229e-12
-8.67335e-12,2.42761e-12
9.0977e-13,1.38824e-12
5.79241e-12,8.17102e-12
-7.86936e-12,8.25968e-13
-3.55721e-12,-8.76855e-13
5.94071e-12,1.73743e-11
4.08697e-12,-2.07637e-11
-5.03232e-12,1.49954e-11
-1.12658e-11,7.81363e-12
1.11243e-11,1.68745e-12
-1.69478e-11,-1.0964e-11
8.16116e-12,3.59206e-11
-2.13724e-12,-1.13986e-11
-8.05279e-12,2.30301e-11
-1.03063e-11,-1.64042e-12
-5.43484e-12,-6.11659e-12
-1.00992e-11,4.74517e-13
1.71119e-11,-1.15326e-11
-1.96836e-11,-1.5214e-11
-1.92997e-11,-5.23731e-12
-4.60757e-12,9.61417e-12
-1.1887e-11,1.56138e-11
4.89346e-12,-2.85285e-13
-1.88089e-11,1.33197e-11
1.00223e-11,-7.283e-12
-1.30754e-11,1.01501e-11
1.47789e-11,-5.14685e-12
-7.08242e-12,-7.84099e-12
2.21651e-11,1.4714e-11
3.69856e-12,-1.03506e-11
7.05929e-12,-9.23386e-12
-4.07208e-12,1.75593e-11
9.97035e-12,7.71519e-12
-1.53509e-11,-2.58632e-12
1.80586e-11,1.92397e-11
4.89457e-12,-1.87334e-12
-8.23892e-13,-1.09775e-11
-1.16627e-11,1.38924e-11
4.06519e-12,2.8218e-11
1.12924e-11,-1.71659e-12
-2.51413e-12,4.3332e-12
1.46252e-11,1.25851e-11
3.4529e-12,-3.36026e-12
-4.01944e-12,9.94856e-12
-2.30183e-11,-2.75313e-11
-1.56006e-13,-7.40919e-12
-1.26299e-11,-1.2398e-11
-7.49752e-12,-2.57763e-12
2.1138e-11,-6.29647e-12
7.15541e-12,-2.27324e-11
-4.95426e-12,7.8945e-12
6.5172e-12,-4.45499e-12
-1.80664e-11,-6.50818e-12
-2.27533e-11,1.13546e-11
3.44993e-12,-1.18223e-11
-1.00748e-11,1.29864e-12
1.85384e-11,1.2363e-11
-2.2027e-11,-3.81917e-12
2.79347e-11,-7.69466e-13
6.13297e-12,8.32349e-12
2.84603e-12,1.65485e-12
-9.23723e-12,1.51474e-12
-3.74865e-11,8.09949e-12
1.9795e-11,-1.26054e-11
8.76727e-13,-4.4588e-12
-1.09187e-12,1.39348e-11
9.50663e-12,4.41409e-12
1.45896e-11,-2.86787e-12
9.15727e-12,-6.39454e-12
2.31883e-12,-1.06579e-11
2.99299e-12,-1.65327e-13
7.02246e-12,5.24307e-12
-6.13015e-12,1.41942e-11
4.44961e-12,-3.42934e-12
-9.7382e-13,1.07874e-11
-4.27332e-12,-1.58714e-11
1.51508e-11,1.16239e-12
-2.58612e-13,-7.17011e-12
1.14619e-11,3.0285e-12
1.67186e-11,-6.8597e-12
-4.2892e-12,-1.59875e-11
7.65486e-12,7.4158e-12
5.66759e-12,1.60308e-11
-4.97739e-12,-8.53746e-13
-1.04985e-11,-1.932e-11
5.03758e-12,-1.01692e-11
-3.11667e-12,4.14166e-12
1.5803e-11,-1.91339e-11
-6.71019e-12,-9.69655e-12
1.91411e-11,1.79632e-11
1.53747e-11,-1.83745e-11
-2.05901e-11,-9.92803e-12
2.20363e-11,-1.96679e-11
3.86586e-12,-1.15898e-11
9.62932e-12,1.21008e-11
-4.67235e-12,1.3423e-11
2.16233e-11,-1.38737e-11
1.13937e-11,-4.65562e-12
-2.47989e-11,1.76697e-11
-2.50266e-11,1.16734e-11
1.13394e-11,-1.4709e-11
-1.98823e-11,-3.035e-12
-1.02469e-11,1.44851e-12
-1.78506e-11,5.35255e-12
2.6054e-12,3.19404e-12
-2.21396e-12,-1.085e-11
7.97661e-12,-1.13131e-11
3.59306e-12,9.66043e-12
3.46827e-12,-7.98127e-12
-9.08784e-12,-9.12783e-12
-3.5492e-12,-1.02082e-11
-3.58823e-12,1.9908e-11
-2.44982e-11,9.7357e-12
9.02576e-12,5.75019e-12
2.32737e-12,9.14269e-12
-3.10244e-12,-1.78674e-12
-8.33004e-12,-1.06943e-12
-1.96532e-11,2.27613e-11
1.10699e-11,1.36102e-11
2.90996e-12,-5.78561e-12
-6.93331e-12,8.37293e-14
-1.27093e-11,-4.75325e-12
-1.2935e-11,2.50135e-11
5.26219e-12,-1.57981e-11
-1.61537e-11,-7.79099e-12
1.07698e-11,4.16329e-12
-4.39271e-12,-7.14412e-12
-1.29263e-11,-1.89979e-12
-1.00479e-11,1.02644e-12
1.39831e-12,6.38092e-12
-1.25036e-12,2.09591e-12
-4.31243e-12,-6.68044e-12
9.65707e-12,3.01611e-12
1.40268e-12,-1.28868e-11
6.34955e-12,4.11661e-12
-2.28405e-12,1.10553e-11
5.92541e-12,2.16689e-12
3.12985e-12,-2.00564e-11
1.66254e-12,-6.45315e-12
3.67357e-12,1.62681e-11
4.70796e-12,7.746e-15
2.7256e-12,7.17604e-12
-8.58962e-12,4.20944e-12
7.89875e-12,-6.31531e-12
-4.88114e-12,-2.08877e-11
-2.81712e-12,6.31695e-12
-6.50985e-12,-3.77263e-12
3.63021e-12,2.56994e-11
-1.57618e-11,-7.25171e-12
1.73236e-11,6.36759e-12
8.70247e-12,2.56667e-12
-4.8182e-12,-5.26687e-12
-1.82208e-12,4.65392e-12
1.91615e-11,-1.77199e-12
4.14256e-12,-6.32916e-13
2.25497e-11,-5.23868e-12
1.34709e-11,8.59674e-12
-7.23769e-12,7.06541e-12
1.31855e-11,2.60949e-12
-1.52144e-11,-8.44574e-14
1.67843e-12,-1.26765e-11
-1.85883e-12,-3.17459e-12
-1.1737e-11,7.53519e-12
1.79973e-12,1.18635e-11
-2.82447e-11,-2.56822e-11
7.50488e-12,2.50253e-11
2.01583e-11,-7.14909e-12
-1.48554e-12,-1.34518e-12
-5.50584e-13,2.81683e-11
-1.802e-11,-1.53491e-11
-1.89726e-11,-2.361e-11
1.28006e-11,1.13271e-11
-1.82952e-11,2.50356e-11
9.24787e-12,-4.01912e-12
1.96427e-11,2.3592e-11
-1.78984e-11,-1.11335e-11
2.31119e-11,7.48123e-12
-6.54369e-12,7.31974e-12
-7.36751e-12,-1.18916e-11
9.38865e-12,-7.11219e-12
-8.62979e-12,8.10834e-12
1.43554e-11,-9.28617e-12
3.02512e-12,-1.29996e-11
9.711e-12,-5.34304e-12
-6.78244e-12,-1.43915e-11
4.73005e-12,-2.3935e-12
3.67355e-12,1.46502e-11
3.0409e-11,-3.34593e-12
2.56218e-12,-2.585e-11
-3.14961e-12,-5.28089e-13
1.16858e-11,4.38308e-12
7.6751e-13,1.03028e-11
8.89987e-14,1.26518e-12
-1.88204e-11,2.70716e-11
-6.47296e-12,1.79337e-11
2.73057e-11,1.4949e-11
1.87899e-11,-3.97042e-13
-1.34179e-11,2.52586e-13
9.31771e-13,1.41787e-11
1.69045e-12,3.68449e-13
1.19906e-11,-4.21888e-12
6.53046e-12,6.16613e-12
-7.84016e-12,1.03448e-11
1.36383e-11,9.18649e-12
5.19783e-12,-3.22502e-13
2.50651e-11,1.58299e-11
-4.15569e-12,-1.29963e-12
-1.3354e-11,2.80063e-12
8.30674e-12,-1.12895e-11
-8.45551e-12,3.42615e-12
5.01501e-12,-1.39061e-11
8.26982e-12,-2.20609e-11
-7.59191e-12,1.26104e-11
-1.3985e-11,1.87677e-11
-1.1802e-11,5.86025e-12
-1.28155e-11,-1.48904e-11
1.539e-11,4.93389e-12
-1.45384e-11,-5.23348e-12
3.23794e-12,-1.11089e-12
-1.76093e-12,3.18238e-11
1.25851e-12,-2.48347e-13
-8.18027e-12,2.50863e-12
-4.81748e-12,4.37272e-12
2.11995e-11,5.09768e-12
7.76794e-13,1.30907e-11
2.715e-11,3.16033e-12
1.0126e-11,-7.88887e-12
3.23562e-11,-1.77478e-13
-8.96498e-12,8.61031e-12
-3.48094e-11,2.98766e-12
-1.08943e-11,-3.44232e-12
1.36812e-11,-2.57818e-11
-1.14966e-11,-8.00673e-12
-7.01512e-12,5.31046e-12
-1.24837e-11,-2.09186e-11
-1.48116e-12,8.38817e-12
-5.96116e-12,-9.32005e-12
1.88989e-11,-3.57162e-12
-1.09418e-11,-1.42991e-11
-4.72395e-12,2.5025e-11
-4.84392e-12,1.32382e-11
-1.31529e-11,-1.53594e-12
1.31148e-11,1.22862e-11
-9.19437e-13,-5.5347e-14
1.12825e-11,1.9664e-11
1.04175e-13,-6.82095e-12
1.07307e-11,2.12364e-11
-2.19512e-11,4.02697e-12
-4.8501e-12,-8.60768e-12
4.40422e-12,-1.53761e-12
-1.16804e-11,2.13444e-11
6.8818e-12,1.37856e-11
1.23181e-11,2.11239e-11
4.68519e-12,7.86528e-12
8.51217e-13,-1.07194e-11
8.91799e-12,4.22217e-12
8.14976e-12,1.5439e-11
-1.92721e-12,-5.33597e-12
2.7956e-11,-1.48598e-11
2.03977e-11,-1.26878e-11
1.52351e-12,-1.90777e-12
8.63969e-12,-1.9418e-13
5.66928e-12,-6.0723e-12
-1.48459e-12,3.56741e-12
-1.73094e-11,-8.27921e-12
1.11694e-12,-1.85863e-11
-2.13756e-11,2.70932e-12
3.53635e-11,2.09827e-11
2.28933e-12,-2.27104e-11
-3.48189e-12,-2.50114e-12
9.94229e-12,1.82272e-11
1.68326e-11,-1.68557e-11
1.71741e-11,-1.72282e-12
-8.08148e-12,7.59609e-12
8.74634e-12,1.08132e-11
-3.32201e-12,4.50499e-12
7.56519e-12,-6.91658e-12
3.29042e-12,5.84358e-12
-6.21677e-14,1.34138e-11
-1.32408e-11,-1.39704e-12
3.81194e-12,1.41363e-11
1.43863e-12,1.92968e-12
2.56147e-12,1.10741e-11
-1.58162e-12,1.23243e-11
1.35477e-11,5.30709e-12
1.07582e-11,3.18451e-12
6.61113e-12,-1.15142e-11
1.38351e-11,-8.63545e-12
-4.56529e-12,3.26987e-13
2.91454e-11,-6.82839e-12
-5.97336e-12,6.11988e-12
-4.00474e-12,1.94879e-12
1.05729e-11,4.281e-12
1.18636e-11,-4.17496e-12
-1.11768e-11,-7.25239e-12
-1.54348e-13,6.37993e-12
4.21439e-12,1.21338e-12
-1.65483e-11,-1.04189e-11
-1.43561e-12,-2.59926e-12
-6.73458e-12,6.34515e-12
3.04341e-12,-2.50754e-12
1.78795e-11,2.45181e-11
2.31662e-11,-9.81902e-12
7.53994e-12,3.30071e-11
1.23804e-11,-6.98387e-12
-1.40597e-11,1.18733e-11
-3.45411e-12,1.74425e-11
5.3912e-12,-1.76443e-11
-2.07684e-11,-4.85747e-12
-9.07943e-12,-1.90132e-11
1.55232e-12,-5.83171e-12
-3.84388e-12,1.43782e-11
1.27892e-11,1.68557e-11
1.88549e-11,7.06628e-12
2.71845e-12,5.53077e-12
-5.2273e-12,-1.34623e-11
-4.66698e-12,-1.20499e-11
-1.91711e-14,8.14283e-12
4.37086e-12,-8.12018e-13
-1.44044e-11,6.03907e-12
-3.09865e-12,7.95929e-12
-6.81887e-12,1.41142e-11
-2.76426e-12,-1.21001e-12
-7.14744e-12,-2.15406e-11
-8.87053e-12,-5.06741e-12
-1.42873e-11,4.19847e-12
-8.09757e-12,-6.34875e-12
-1.57466e-11,-3.9044e-12
1.89436e-11,-1.88802e-11
-6.2901e-12,1.06083e-11
-1.63735e-11,7.63606e-12
-5.98569e-12,2.40434e-11
-3.63972e-11,-1.21523e-11
-1.82096e-11,-5.71668e-12
1.81734e-11,4.2737e-12
-1.23959e-11,1.25044e-11
-1.91511e-11,1.67909e-11
-1.24668e-11,-6.77772e-12
3.76187e-12,-3.97082e-12
1.28356e-11,1.28168e-11
1.07925e-11,-8.08694e-12
-5.79026e-12,-7.4663e-12
2.5906e-11,1.21154e-12
1.5248e-11,-1.56131e-11
2.76088e-11,-1.66749e-11
-1.818e-11,2.17786e-12
-5.1222e-12,-1.09352e-11
-2.22471e-11,4.27686e-12
7.11964e-12,6.24076e-12
1.31067e-12,-9.94188e-12
-1.96547e-11,1.63809e-11
-2.7411e-11,4.23801e-12
-1.65754e-11,1.57998e-11
3.00887e-11,-7.71209e-12
3.6106e-12,-1.28506e-12
-4.19457e-12,9.93198e-12
7.40614e-12,-2.83515e-12
1.65684e-11,1.54027e-11
2.0631e-12,-3.78904e-12
-6.04167e-12,1.37134e-11
1.24789e-11,-1.44712e-11
1.00388e-11,-7.84757e-15
2.04601e-11,2.68249e-11
-4.14718e-12,3.79198e-12
2.98716e-12,-1.14753e-11
-1.16215e-11,-4.49929e-12
2.1911e-12,1.59485e-11
-2.24137e-12,-1.07299e-11
1.72705e-11,8.78238e-12
-1.62022e-11,2.14551e-11
-1.64691e-11,6.79093e-12
-5.87151e-12,6.18663e-12
-1.26263e-11,1.94477e-11
7.78585e-13,4.39439e-12
-6.72936e-12,-2.18865e-12
-1.50612e-11,6.24122e-12
3.64296e-12,3.13658e-12
9.98529e-12,1.38047e-11
-5.87586e-12,-2.24312e-11
7.95248e-12,1.95816e-11
3.13071e-12,-3.81981e-12
-1.38994e-11,1.68075e-11
-2.09479e-12,-9.0206e-12
4.19985e-12,-3.57882e-12
4.86457e-12,-1.79767e-12
-1.5908e-11,-1.11284e-11
-9.113e-12,1.78691e-12
9.65135e-12,-9.4182e-12
4.94101e-12,-1.1731e-11
1.02571e-12,-4.7813e-12
-1.11283e-11,-8.9151e-12
-7.49851e-14,4.43478e-12
8.84253e-12,-1.03898e-11
-3.64912e-12,1.66573e-11
-8.37792e-12,4.33466e-12
9.69389e-13,-2.12634e-11
-1.2538e-11,-1.15843e-11
9.35378e-12,-9.55939e-12
8.98127e-12,-1.75924e-11
8.52236e-12,-7.31948e-12
-5.63214e-12,-2.7254e-12
3.43053e-12,-9.07578e-13
1.76346e-11,5.89682e-12
8.83108e-13,-9.83016e-12
2.40474e-12,-9.04557e-12
1.22761e-11,3.56231e-12
1.78931e-11,3.92173e-12
5.74561e-12,-1.1963e-11
1.37514e-11,-1.48142e-11
2.51917e-11,-1.18701e-11
-3.91113e-12,1.0755e-11
-1.28212e-11,8.83567e-12
5.12318e-12,2.66857e-11
3.32201e-13,1.15939e-11
-5.98002e-12,-1.08534e-11
-5.44441e-12,7.97672e-12
7.61215e-12,6.73945e-12
-1.12568e-11,1.3537e-11
8.02333e-12,-1.75416e-11
1.87546e-11,1.37057e-11
-1.28773e-11,-1.84325e-12
1.46704e-11,1.36713e-11
-6.77382e-12,2.24143e-12
-3.29576e-12,2.13241e-11
8.09234e-12,2.3606e-11
1.35897e-11,-6.51998e-12
1.56068e-11,5.67031e-12
1.32302e-12,-7.70097e-12
8.26468e-12,2.19033e-11
-1.81285e-11,-3.559e-12
-1.05887e-11,-1.07242e-11
8.61159e-12,4.43561e-13
6.38706e-12,-7.79488e-12
3.67764e-12,1.22416e-11
-5.74078e-12,-8.57643e-12
9.29291e-12,1.41822e-11
-2.35571e-12,-2.09569e-12
-1.23478e-11,5.54543e-12
-9.0221e-12,-1.00982e-12
2.16326e-11,9.05459e-12
1.10612e-12,1.0192e-11
-2.53067e-12,-6.53086e-12
-1.75109e-11,-4.48686e-14
-1.73485e-11,-8.01312e-12
-2.36021e-12,-2.65187e-11
5.87438e-12,-6.18792e-12
-3.66347e-12,-1.14231e-11
-3.53491e-12,-1.66142e-11
2.44405e-12,1.58827e-11
-1.0869e-12,-1.58022e-11
1.83154e-11,5.85675e-12
1.39631e-11,-5.34569e-12
-9.87002e-12,-5.12056e-12
7.10321e-13,1.60373e-11
-2.29924e-11,1.97309e-11
1.06741e-12,8.08109e-12
6.29867e-12,-1.54238e-12
1.45714e-11,1.4124e-11
8.22393e-12,-2.34973e-12
-2.01586e-11,1.51767e-11
4.13843e-12,1.82037e-11
1.18528e-11,1.45945e-12
-1.11116e-11,-3.80637e-13
3.09173e-12,6.19868e-12
1.48084e-12,7.72673e-12
1.46202e-11,-1.86101e-12
1.01732e-11,5.16905e-12
2.51282e-12,-1.57472e-11
-1.01862e-11,-9.83393e-12
4.65493e-12,8.43271e-12
-3.23555e-11,-1.26875e-12
-4.02083e-12,-8.97404e-13
-1.11433e-11,7.6296e-12
2.02882e-12,1.96117e-11
-1.20227e-11,-9.05536e-12
-1.90217e-11,-1.79035e-12
-6.13265e-12,-1.41491e-11
-1.95952e-12,-3.65654e-12
-4.95681e-12,-9.48834e-12
9.35618e-12,-1.43936e-11
-1.42977e-11,-5.13895e-13
-9.49476e-12,1.34579e-11
2.38736e-12,-8.15386e-12
-2.86561e-12,-1.62021e-11
-1.10648e-11,-1.21996e-12
-5.04398e-12,6.25789e-12
4.6084e-12,1.13179e-12
-1.47568e-11,-7.80173e-12
-1.55121e-11,1.01226e-11
-9.63198e-12,-2.68345e-11
-2.90985e-12,-4.89855e-12
-1.19481e-11,-1.36182e-11
-1.77594e-12,2.10593e-11
8.17446e-12,-7.66595e-12
1.78834e-11,-2.95895e-12
-2.94259e-11,3.77878e-12
3.7459e-12,1.75687e-13
-2.14958e-11,8.06731e-12
-1.75894e-12,2.77681e-12
3.43718e-12,3.89856e-12
-2.20716e-12,1.05068e-11
-5.69101e-12,1.05761e-11
-7.01594e-12,1.90034e-11
-1.73e-11,2.13148e-11
-1.92615e-11,9.65368e-12
1.50212e-11,-2.95033e-11
3.60642e-12,9.59655e-12
4.75563e-12,-2.50089e-12
-1.34254e-11,-6.89913e-12
1.92217e-11,1.35164e-11
1.10718e-11,-1.41234e-11
-9.51476e-12,7.05212e-13
1.57703e-11,-2.44074e-11
-2.13807e-11,-5.55986e-12
-3.89887e-12,-3.36905e-11
2.20102e-11,-1.75775e-11
-2.19448e-12,1.13508e-11
-1.9105e-12,1.32655e-11
2.31565e-11,-2.19278e-12
1.63542e-11,8.34387e-12
-1.67453e-11,1.23923e-12
-1.72198e-11,-4.34594e-12
1.33179e-12,-8.65993e-12
1.32455e-11,-1.59673e-11
-1.85259e-12,-4.96675e-12
1.59288e-11,3.32979e-12
7.19105e-12,-1.38813e-11
-1.88606e-11,-6.88789e-12
1.08145e-11,8.94222e-12
8.60737e-12,2.34387e-12
-1.19652e-11,9.37617e-13
4.67599e-12,-2.80167e-12
2.99403e-12,1.03744e-11
-1.26238e-11,7.85811e-12
1.48558e-11,-9.18284e-12
1.22391e-11,1.98551e-11
-7.47693e-13,2.29094e-11
-4.18985e-12,1.01242e-11
2.23904e-11,6.04537e-12
1.25895e-11,-5.34566e-12
2.22675e-12,1.3772e-11
1.19331e-12,2.09964e-12
3.59999e-12,1.50386e-11
-1.26245e-11,1.97788e-11
-1.05518e-13,1.34063e-11
-2.84153e-12,1.1691e-11
-1.22445e-11,3.57e-12
-8.89227e-12,1.00072e-11
-2.18901e-12,1.42419e-11
4.60017e-13,-1.03447e-11
-6.32207e-12,2.00987e-11
-2.3447e-12,1.45122e-11
-3.02397e-12,-2.05765e-11
1.70533e-12,1.22486e-12
-3.93119e-12,1.52283e-11
-1.88788e-12,-2.01299e-11
2.19116e-12,-1.41401e-13
1.25379e-11,3.95234e-12
6.60532e-12,8.28575e-12
-3.24099e-12,6.3745e-12
-1.32075e-12,-1.44037e-11
1.04805e-11,-5.25002e-13
-2.36017e-11,-5.9897e-12
1.33952e-12,-1.86666e-12
1.8546e-11,7.82343e-12
-1.74049e-11,1.29401e-11
-1.55105e-11,-1.46693e-11
-5.28795e-12,-9.67248e-12
-4.61839e-12,-9.24742e-12
5.30286e-12,1.41736e-11
5.31326e-12,1.8907e-11
1.94186e-12,2.85994e-12
1.33938e-11,9.12706e-12
1.17996e-11,-1.61255e-11
-7.22622e-12,-4.88455e-12
-7.83157e-12,1.30518e-11
-4.99695e-12,1.80542e-11
-7.85998e-12,1.27385e-11
-9.49286e-13,-1.85937e-11
2.51451e-11,5.88451e-12
1.19036e-11,3.33195e-12
2.91642e-12,-2.22144e-11
-1.37765e-11,4.33888e-12
7.30147e-12,-1.46337e-11
-1.64967e-12,-1.89586e-11
3.14214e-12,-9.45563e-12
-2.14113e-11,1.6776e-11
-1.35324e-11,8.61556e-12
1.41282e-11,2.53593e-11
5.95854e-12,2.40952e-11
-9.88222e-12,-2.84665e-12
-1.23266e-11,-2.5776e-12
-4.22903e-12,8.09564e-12
6.98098e-14,2.55596e-11
-7.87707e-12,-2.02067e-11
4.92508e-12,6.60446e-12
9.68736e-13,-1.2138e-11
2.8836e-12,9.00856e-12
4.18973e-12,-6.51189e-12
-8.53142e-13,-7.26805e-12
-9.02769e-12,-1.27403e-11
3.66098e-12,-1.6768e-12
9.14925e-12,-9.54504e-12
-4.05118e-12,1.05351e-12
-1.49444e-11,-4.78035e-12
2.28992e-12,4.01094e-12
-1.43479e-11,3.87017e-12
1.70445e-11,4.43428e-13
-8.49509e-12,-1.45048e-11
9.5303e-13,7.29622e-12
-1.59177e-11,-8.08269e-12
-1.51725e-11,1.16659e-12
-4.18032e-12,-1.24835e-11
5.2377e-12,-2.36221e-12
-5.0473e-12,2.59413e-12
-7.50807e-12,1.17245e-11
7.22362e-12,-2.85462e-12
-6.98352e-12,-4.31446e-12
1.05458e-11,2.63425e-12
-3.06295e-12,-1.57692e-11
4.47625e-12,-6.62298e-12
3.36356e-13,-2.7884e-11
9.11171e-12,-9.41379e-12
-5.05704e-12,9.98424e-12
1.14717e-11,-2.40007e-11
1.40079e-12,4.74281e-12
-2.3762e-12,-4.03213e-12
1.5447e-11,-1.20118e-11
1.72416e-12,1.15847e-11
6.699e-13,-7.61071e-12
-2.59898e-12,7.79333e-12
-7.40873e-12,-1.4035e-11
-1.42922e-11,-1.18259e-11
3.17058e-12,4.22762e-12
-4.29904e-12,-1.56742e-11
3.49632e-12,-6.06277e-12
1.93278e-11,-1.22222e-11
-3.83657e-12,1.32018e-11
-1.07665e-12,1.35649e-11
-7.55651e-12,-3.28976e-12
2.02946e-12,-3.04017e-12
3.00988e-12,1.34715e-11
4.12889e-12,-1.77587e-12
1.17075e-11,-4.79471e-12
1.43966e-11,1.41719e-11
-1.20909e-11,-1.57921e-11
9.62495e-12,-1.14582e-11
-1.63072e-11,-7.64417e-12
-1.26959e-11,-2.21639e-11
-2.74665e-12,-1.39034e-11
-1.45877e-11,-1.61312e-11
1.24781e-11,7.65954e-12
2.05759e-11,9.1338e-12
-2.43424e-11,8.94127e-12
2.31482e-11,-2.71027e-11
6.04823e-12,-2.85218e-12
-3.2927e-12,-1.51193e-11
